,CIK,FILING_DATE,SUBMISSION_TYPE,OFFERINGAMOUNT,PROGRESSUPDATE,NATUREOFAMENDMENT,MAXIMUMOFFERINGAMOUNT,CURRENTEMPLOYEES,TOTALASSETMOSTRECENTFISCALYEAR,TOTALASSETPRIORFISCALYEAR,CASHEQUIMOSTRECENTFISCALYEAR,CASHEQUIPRIORFISCALYEAR,ACTRECEIVEDRECENTFISCALYEAR,ACTRECEIVEDPRIORFISCALYEAR,SHORTTERMDEBTMRECENTFISCALYEAR,SHORTTERMDEBTPRIORFISCALYEAR,LONGTERMDEBTRECENTFISCALYEAR,LONGTERMDEBTPRIORFISCALYEAR,NETINCOMEMOSTRECENTFISCALYEAR,NETINCOMEPRIORFISCALYEAR,Form_C_Number,Funding_Success
2259,1737457,2018-04-20,C,50000.0,,,100000.0,3.0,17144.63,0.0,510.32,0.0,0.0,0.0,0.0,0.0,51000.0,0.0,-33855.37,0.0,1,0
2260,1737125,2018-04-20,C,25000.0,,,1070000.0,5.0,535156.0,285603.0,33127.0,42261.0,0.0,0.0,116573.0,48531.0,728365.0,106137.0,-440717.0,-395439.0,1,1
4917,1737125,2019-05-06,C,100000.0,,,1070000.0,4.0,353103.0,535156.0,30123.0,33127.0,0.0,0.0,1325290.0,843938.0,0.0,0.0,-676517.0,-433834.0,2,0
2262,1736655,2018-04-20,C,10000.0,,,1070000.0,10.0,185.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2264,1374584,2018-04-20,C,10000.0,,,100000.0,7.0,32742.16,83959.59,6174.72,57392.15,2952.0,2952.0,2325048.33,2338802.17,606045.5,573545.5,66711.63,-71050.73,1,1
2265,1687989,2018-04-20,C,50000.0,"At the close of the offering, the amount closed on is $1,070,000.00 and 1,070,000 number of securities sold, final amount subject to change pending final receipt of committed investments.",,1000000.0,5.0,1244012.0,2058.0,407725.0,2058.0,0.0,0.0,159315.0,0.0,170000.0,0.0,-453656.0,-33048.0,1,1
2267,1736438,2018-04-20,C,10000.0,,,1070000.0,3.0,19252.0,21108.0,1922.0,9908.0,0.0,0.0,5491.0,0.0,0.0,0.0,-7347.0,-7834.0,1,0
2271,1737017,2018-04-23,C,50000.0,,,1070000.0,43.0,2449558.0,0.0,1367.0,0.0,8932.0,0.0,248469.0,0.0,1406805.0,0.0,-205715.0,0.0,1,1
2276,1736684,2018-04-23,C,390000.0,,,410000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2287,1733923,2018-04-24,C,10000.0,"At the close of the offering, the amount closed on is $28,650.00 and 28,650 number of securities sold, final amount subject to change pending final receipt of committed investments.",,1000000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2296,1736392,2018-04-25,C,250000.0,,,1070000.0,2.0,368822.0,562129.0,11681.0,293151.0,88212.0,60091.0,85229.0,31963.0,0.0,0.0,-190652.0,286733.0,1,0
2298,1736662,2018-04-25,C,10000.0,,,107000.0,53.0,2955473.0,4449964.0,16601.0,281310.0,133501.0,148977.0,527974.0,79541.0,1267072.0,1645046.0,-518505.0,-769100.0,1,1
2306,1725941,2018-04-26,C,50000.0,,,500000.0,0.0,1957.49,1306.61,1957.49,1306.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2314,1728036,2018-04-26,C,95000.0,,,107000.0,2.0,49000.0,47000.0,0.0,0.0,0.0,0.0,0.0,0.0,180000.0,60000.0,-63000.0,-23000.0,1,0
2324,1736448,2018-04-26,C,25000.0,,,1070000.0,2.0,449369.0,542881.0,88378.0,151753.0,98097.0,78652.0,70163.0,374660.0,96705.0,405898.0,-203036.0,-432717.0,1,1
2343,1726539,2018-04-27,C,25000.0,,,100000.0,0.0,17571.0,17500.0,17571.0,17500.0,0.0,0.0,0.0,0.0,60300.0,17300.0,-42929.0,0.0,1,0
2348,1737460,2018-04-27,C,50000.0,,,107000.0,1.0,219095.79,231405.01,15775.48,35214.06,-11141.12,6393.88,419.16,4391.24,196095.26,162129.32,-24369.58,2950.4,1,1
2387,1739088,2018-04-30,C,75000.0,,,107000.0,2.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2417,1735360,2018-04-30,C,25000.0,,,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2537,1739285,2018-05-02,C,9999.0,,,106998.0,10.0,47558.56,16641.72,47558.56,16641.72,0.0,0.0,0.0,0.0,0.0,0.0,-71377.16,0.0,1,1
2550,1737490,2018-05-03,C,25000.0,,,100000.0,2.0,3608.0,74303.0,3608.0,74303.0,0.0,0.0,0.0,0.0,30292.0,0.0,-94130.0,-52219.0,1,0
2551,1712327,2018-05-03,C,10000.0,,,1070000.0,2.0,3237.32,3970.07,1828.3,3970.07,0.0,0.0,11109.65,9872.78,99674.91,30740.17,-73175.0,-334484.0,1,0
3332,1712327,2018-09-12,C,10000.0,,,535000.0,2.0,3237.32,3970.07,1828.3,3970.07,0.0,0.0,11109.65,9872.78,99674.91,30740.17,-73175.0,-334484.0,2,0
2553,1739408,2018-05-03,C,30000.0,,,50000.0,4.0,27530.0,15556.0,292.0,1145.0,0.0,0.0,34664.0,32368.0,0.0,0.0,-34777.0,1423.0,1,1
2556,1242339,2018-05-03,C,10000.0,,,107000.0,3.0,3455.0,0.0,666.0,0.0,0.0,0.0,645254.0,350264.0,0.0,0.0,-519736.0,-457234.0,1,0
2563,1734994,2018-05-04,C,10000.0,,,1070000.0,4.0,66061.0,0.0,36743.0,0.0,0.0,0.0,1950.0,0.0,101068.0,0.0,-43066.0,0.0,1,1
2565,1736970,2018-05-04,C,300000.0,,,1070000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2568,1737933,2018-05-04,C,25000.0,,,1000000.0,3.0,93870.0,340478.0,38185.0,314269.0,46971.0,26209.0,286044.0,69871.0,27553.0,0.0,-490334.0,-327470.0,1,1
2569,1735180,2018-05-04,C,200000.0,,,700000.0,3.0,103950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2571,1736164,2018-05-04,C,10000.0,,,107000.0,5.0,7021266.0,6813530.0,90000.0,20000.0,45000.0,15000.0,109137.0,199345.0,0.0,0.0,-483679.0,-309270.0,1,1
2575,1737461,2018-05-04,C,50000.0,,,107000.0,1.0,66913.24,116117.98,16335.97,60036.6,0.0,2200.0,240.0,815.0,150944.59,136636.92,-62937.41,-21333.94,1,1
2576,1738694,2018-05-04,C,9991.08,,The company is updating their video.,106992.6,4.0,198953.0,230859.89,1783.0,7617.25,0.0,23199.66,159391.0,213147.59,3024616.0,2771254.79,-230344.0,-133511.87,1,0
2577,1738308,2018-05-07,C,10001.63,,,106998.57,1.0,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59064.0,0.0,1,1
2583,1646532,2018-05-07,C,10000.32,,,106999.2,12.0,77304.0,197331.0,57059.0,186526.0,4000.0,0.0,0.0,0.0,1254639.0,965000.0,-395438.0,-766267.0,1,1
2585,1735918,2018-05-07,C,100000.0,"At the close of the offering, the amount closed on is $24750 and 232 securities sold, final amount subject to change pending final receipt of committed investments.",,1070000.0,1.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2586,1739380,2018-05-07,C,9900.0,,,106920.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2589,1738867,2018-05-07,C,50000.0,,Added CPA reviewed financials (including 2017); raised max to $1M; extended closing date; updated use of funds; updated past raises,1000000.0,0.0,168415.0,124711.0,2749.0,2.0,12870.0,0.0,220375.0,107441.0,69630.0,56026.0,-64743.0,-135221.0,1,0
2601,1739377,2018-05-08,C,10000.0,,Issuer is extending their campaign.,1070000.0,2.0,10291.0,0.0,10291.0,0.0,0.0,0.0,9426.0,0.0,18844.0,0.0,-18079.0,0.0,1,1
2602,1739109,2018-05-08,C,100000.0,,,125000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
3781,1739109,2018-12-06,C,9999.15,,,948405.2,7.0,321563.0,0.0,200063.0,0.0,0.0,0.0,126653.0,0.0,0.0,0.0,-5090.0,0.0,2,0
3796,1739109,2018-12-07,C,10000.0,,Updating Offering Document,100000.0,1.0,11369.0,0.0,11369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23631.0,0.0,3,0
2607,1739206,2018-05-09,C,9999.9,,,106999.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2608,1736304,2018-05-09,C,50000.0,,,500000.0,5.0,206572.0,63161.0,21209.0,184.0,77400.0,0.0,393777.0,139193.0,0.0,0.0,-843673.0,-636157.0,1,1
2612,1738944,2018-05-10,C,25000.0,,,107000.0,8.0,239251.46,190958.19,127950.46,107571.47,70267.2,40918.57,85101.86,30486.47,189812.81,135251.23,-270034.5,102763.29,1,1
2615,1737514,2018-05-11,C,10000.0,,,1070000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2620,1740115,2018-05-11,C,60000.0,,,500000.0,3.0,127220.0,21100.0,2688.0,0.0,30000.0,0.0,14208.0,5395.0,0.0,0.0,-209606.27,-82458.0,1,0
2622,1739374,2018-05-11,C,100000.0,,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2627,1692023,2018-05-14,C,50000.0,,,107000.0,5.0,635088.67,342666.84,0.0,0.0,235000.0,0.0,114915.76,0.0,1359500.0,732800.0,-449193.93,-202154.64,1,1
2629,1740120,2018-05-14,C,10000.0,,,50000.0,3.0,16902.0,16402.0,16902.0,16402.0,0.0,0.0,6900.0,5000.0,0.0,0.0,-1402.0,39639.0,1,1
2635,1617216,2018-05-14,C,30000.0,,,999999.0,37.0,1732304.0,1195230.0,661131.0,307309.0,0.0,0.0,566511.0,195551.0,15636.0,0.0,-59522.0,402047.0,1,0
2640,1735910,2018-05-15,C,10000.0,,,1070000.0,4.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,29532.0,0.0,0.0,0.0,1,1
2642,1740702,2018-05-15,C,10000.0,,,107000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2651,1737477,2018-05-17,C,10000.0,,,1070000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,10233.0,0.0,0.0,0.0,1,1
2659,1740800,2018-05-18,C,25000.0,,,1050000.0,1.0,192106.0,175938.0,57203.0,66611.0,32495.0,1738.0,341829.0,224711.0,572398.0,336053.0,-222910.0,-116412.0,1,0
2663,1687626,2018-05-18,C,9999.0,,,1069998.6,8.0,941107.0,1813552.0,863868.0,1791168.0,69739.0,14884.0,127242.0,176864.0,516894.0,526712.0,-813005.0,-1221578.0,1,1
2664,1741168,2018-05-18,C,10000.0,,,107000.0,5.0,65689.0,73647.0,14030.0,23024.0,0.0,0.0,119727.0,114786.0,0.0,0.0,-2925.0,19356.0,1,1
2669,1741135,2018-05-21,C,500000.0,,,650000.0,0.0,29750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19660.0,0.0,1,0
2670,1738735,2018-05-21,C,150000.0,,,1070000.0,4.0,145466.0,0.0,2179.0,0.0,50.0,0.0,60228.0,0.0,521463.0,0.0,-433098.0,0.0,1,0
2671,1739576,2018-05-21,C,100000.0,,,1070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2675,1739502,2018-05-22,C,9999.12,,,106998.88,2.0,783176.02,174056.1,15575.98,23248.14,0.0,0.0,14122.73,11479.29,170500.0,170500.0,-22077.58,-77282.05,1,1
2676,1741503,2018-05-22,C,10000.0,,,107000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
3693,1741503,2018-11-19,C,32000.0,,,107000.0,1.0,130000.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,2,0
2678,1673927,2018-05-22,C,10000.0,,,107000.0,3.0,134.0,92817.0,134.0,92817.0,0.0,0.0,0.0,0.0,0.0,0.0,-138683.0,-65183.0,1,1
2683,1703016,2018-05-23,C,10000.0,,,107000.0,5.0,255728.0,0.0,7803.0,0.0,500.0,0.0,55701.0,0.0,416667.0,0.0,-311567.0,0.0,1,1
2680,1741502,2018-05-23,C,10000.0,,,107000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2686,1741499,2018-05-23,C,50000.0,,,1070000.0,5.0,642320.0,378600.0,0.0,0.0,235000.0,0.0,114915.76,0.0,1359500.0,732800.0,-449193.93,-202154.64,1,1
2688,1736664,2018-05-23,C,10000.0,,,107000.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2689,1739501,2018-05-23,C,10000.0,,Updating Offering before the issuer launches their campaign,107000.0,5.0,255728.0,0.0,7803.0,0.0,500.0,0.0,55701.0,0.0,416667.0,0.0,-311567.0,0.0,1,1
2690,1741100,2018-05-24,C,10000.0,,,100000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
3347,1741100,2018-09-13,C,10000.0,,,100000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2691,1738942,2018-05-24,C,25000.0,,,600000.0,6.0,226214.0,0.0,30565.0,0.0,0.0,0.0,5784.0,0.0,0.0,0.0,-22669.0,0.0,1,1
2696,1735090,2018-05-24,C,25000.0,,,1070000.0,6.0,131874.0,8194.0,125050.0,7119.0,6423.0,1075.0,200359.0,64174.0,1150000.0,650000.0,-525667.0,-211316.0,1,1
2698,1739240,2018-05-25,C,10000.0,,,107000.0,6.0,9659.23,-908.91,7388.23,-2555.91,0.0,0.0,0.0,0.0,0.0,0.0,-40431.86,0.0,1,0
2712,1741141,2018-05-29,C,250000.0,,,1070000.0,12.0,1296430.0,196141.0,3445.0,1670.0,0.0,0.0,3299466.0,3096239.0,0.0,129990.0,1027052.0,-587604.0,1,1
2713,1741930,2018-05-29,C,10000.0,,,107000.0,4.0,26369.0,0.0,26369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1211.0,0.0,1,0
2714,1596918,2018-05-29,C,100000.0,,,1070000.0,1.0,164834.0,176253.0,0.0,26021.0,0.0,0.0,307774.0,293024.0,0.0,0.0,-26169.0,-33841.0,1,0
2715,1740993,2018-05-29,C,10000.0,,,107000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2727,1737909,2018-05-30,C,25000.0,,,1070000.0,5.0,401581.0,344121.0,363596.0,158663.0,31089.0,178854.0,1660566.0,1496963.0,0.0,0.0,-106143.0,-161565.0,1,1
2729,1742118,2018-05-30,C,9500.0,,,10000.0,1.0,37665.0,4350.0,700.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,7423.0,12432.0,1,1
2731,1741500,2018-05-30,C,10000.0,,,1070000.0,3.0,156071.0,93493.0,5.0,1.0,0.0,0.0,73564.0,9482.0,0.0,0.0,-1504.0,-589.0,1,1
2733,1739626,2018-05-30,C,10000.0,,,1070000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2735,1702607,2018-05-30,C,100000.0,,Issuer extended offering deadline.,1070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2738,1742065,2018-05-30,C,10000.0,,,35000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2741,1740484,2018-05-31,C,200000.0,,,1070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2743,1740069,2018-05-31,C,10000.0,,,107000.0,19.0,6465.0,0.0,0.0,0.0,0.0,0.0,1555174.0,0.0,0.0,0.0,-6465.0,0.0,1,0
2744,1742317,2018-05-31,C,10000.0,,,107000.0,7.0,27500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2745,1740621,2018-05-31,C,10000.0,,,107000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2750,1730032,2018-05-31,C,400000.0,"At the close of the offering, the amount closed on is $29,925.50 and 59,851 number of securities sold, final amount subject to change pending final receipt of committed investments.",,1070000.0,5.0,10978.0,0.0,4311.0,0.0,0.0,0.0,0.0,0.0,50167.0,0.0,-52497.0,0.0,1,1
2755,1740066,2018-06-01,C,250000.0,,,1000000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2758,1742347,2018-06-04,C,10080.0,,,100800.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250000.0,0.0,1,1
2759,1675773,2018-06-04,C,25000.0,,,1070000.0,12.0,841783.0,1105295.0,557724.0,800767.0,4491.0,0.0,0.0,0.0,0.0,0.0,1637157.0,869574.0,1,1
2761,1740117,2018-06-04,C,10010.0,,,87945.0,3.0,313665.0,170032.0,60144.0,2172.0,0.0,0.0,0.0,0.0,87271.0,344285.0,-50591.0,-39774.0,1,1
2767,1568609,2018-06-05,C,50000.0,,,1070000.0,46.0,1048252.0,864393.0,852452.0,669912.0,7946.0,1149.0,376363.0,350357.0,471021.0,0.0,-158909.0,387729.0,1,1
2769,1741931,2018-06-06,C,9999.6,,,1069999.2,5.0,18216.0,0.0,18216.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,-31884.0,0.0,1,1
2771,1742637,2018-06-06,C,25000.0,,,1070000.0,9.0,125181.0,108597.0,4022.0,16192.0,72089.0,43335.0,29036.0,9084.0,7598.0,6066.0,21601.0,12167.0,1,1
2781,1739379,2018-06-08,C,50000.0,,,350000.0,1.0,21891.0,33963.0,8815.0,15474.0,1865.0,3901.0,12638.0,5627.0,26109.0,23753.0,-41993.0,-23893.0,1,1
2782,1742276,2018-06-08,C,9999.75,,,106999.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2785,1742794,2018-06-08,C,10000.0,,,107000.0,6.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90500.0,0.0,1,1
2788,1739795,2018-06-11,C,10000.0,,,107000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16000.0,0.0,1,0
2789,1741142,2018-06-11,C,65000.0,,,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.0,-215.0,1,0
2794,1685404,2018-06-11,C,200000.0,,,500000.0,3.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3729.0,0.0,1,1
2795,1735388,2018-06-11,C,500000.0,,"Changed deadline date, included video transcripts, and updated business plan.",1005000.0,2.0,711685.0,90451.0,114462.0,90451.0,0.0,0.0,29657.0,1729.0,0.0,0.0,-113916.0,-12335.0,1,0
2796,1740645,2018-06-12,C,9999.9,,Updating offering to reflect correct compensation percentage,106999.95,1.0,880.0,0.0,300.0,0.0,0.0,0.0,14428.0,0.0,0.0,0.0,-54069.0,0.0,1,0
2798,1740613,2018-06-12,C,9996.0,,,106998.0,9.0,58129369.66,52634554.66,26867.05,20196.76,4765019.67,4277674.0,0.0,0.0,376595.33,376575.4,4852987.07,4852987.07,1,0
2806,1579693,2018-06-13,C,25000.0,,,1070000.0,1.0,1536674.0,691119.0,1404461.0,260743.0,0.0,0.0,645082.0,650223.0,1511406.0,0.0,-808801.0,-251849.0,1,0
2811,1743207,2018-06-14,C,125000.0,,,1000000.0,10.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2812,1743669,2018-06-14,C,150080.0,,,1064000.0,4.0,217629.0,89830.0,178212.0,46771.0,8036.0,8036.0,79902.0,3816.0,104881.0,163577.0,110409.0,-22095.0,1,0
2813,1741462,2018-06-15,C,50000.0,,,1000000.0,10.0,17455.0,0.0,360.0,0.0,0.0,0.0,37158.0,0.0,0.0,0.0,-19703.0,0.0,1,0
2814,1743467,2018-06-15,C,200000.18,,,1070000.0,1.0,34290.0,119965.0,467.0,100370.0,900.0,0.0,12800.0,13648.0,0.0,0.0,-158827.0,-76127.0,1,0
4136,1743467,2019-02-11,C,10000.0,,,625000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
2816,1668010,2018-06-15,C,9999.6,,,999999.52,14.0,1506061.0,1140409.0,346900.0,179012.0,0.0,12275.0,0.0,455152.0,2658529.0,0.0,-3287809.0,-2260910.0,1,1
2817,1743730,2018-06-15,C,9999.84,,,106999.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2818,1741620,2018-06-15,C,25000.0,,,1070000.0,3.0,368746.0,327811.0,59573.0,160593.0,77310.0,13326.0,165783.0,68253.0,0.0,0.0,-226595.0,-260036.0,1,0
2820,1732207,2018-06-15,C,50000.0,,,107000.0,3.0,43309.0,40590.0,174.0,-1155.0,4681.0,7304.0,4747.0,5527.0,31987.0,31286.0,18474.0,12315.0,1,0
2821,1731158,2018-06-18,C,25000.0,,,1000000.0,5.0,281860.0,375799.0,16060.0,210555.0,12861.0,0.0,431602.0,119459.0,1098384.0,932500.0,-598123.0,-352915.0,1,1
2822,1742846,2018-06-18,C,25000.0,,,107000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2824,1743482,2018-06-18,C,25000.0,,,1070000.0,6.0,1132361.0,267185.0,1109138.0,261285.0,0.0,0.0,2709737.0,1115033.0,0.0,0.0,-732905.0,-340005.0,1,1
2825,1739370,2018-06-18,C,400000.0,,"The issuer is updating the video transcript, campaign page, and offering document to reflect new name of coin.",600000.0,4.0,76584.0,0.0,39184.0,0.0,0.0,0.0,2641.0,0.0,0.0,0.0,-1057.0,0.0,1,0
4220,1739370,2019-02-25,C,100008.0,,,1069992.0,3.0,1860416.0,2039877.0,1090390.0,1414286.0,0.0,0.0,987571.0,742335.0,0.0,265000.0,-152243.0,367675.0,2,0
2826,1743775,2018-06-18,C,150000.0,,,1000000.0,1.0,25534.0,29159.0,805.0,447.0,0.0,0.0,8500.0,4000.0,0.0,0.0,-8125.0,-16715.0,1,0
2828,1742134,2018-06-18,C,500000.0,,,1070000.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2830,1648770,2018-06-19,C,10000.0,,,1070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2833,1743949,2018-06-19,C,25000.0,,,1070000.0,2.0,93625.0,55185.0,3466.0,6456.0,77063.0,20729.0,176161.0,49303.0,145000.0,0.0,-233418.0,-31753.0,1,0
2834,1334028,2018-06-19,C,474000.0,,,895000.0,30.0,1581349.0,1663168.0,15124.0,36559.0,110512.0,83523.0,696209.0,589590.0,1261690.0,1162874.0,-411234.0,-232932.0,1,1
2835,1740072,2018-06-19,C,10000.0,,,1070000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2837,1739571,2018-06-20,C,75000.0,,,100000.0,28.0,144429.67,117923.4,-2051.53,-4749.25,77252.45,45364.15,207160.56,266587.78,38790.1,51000.96,98155.35,19835.39,1,1
2842,1744068,2018-06-20,C,10000.0,,,107000.0,3.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16611.0,0.0,1,1
2843,1720042,2018-06-21,C,10000.5,,,505074.0,4.0,42422.0,258396.0,39172.0,250696.0,0.0,5000.0,138499.0,160222.0,119444.0,102778.0,-640268.0,-330828.0,1,0
2847,1686991,2018-06-21,C,50000.0,,,1070000.0,9.0,240443.0,10689.0,240443.0,10689.0,0.0,0.0,31386.0,18500.0,1154240.0,189028.0,-748599.0,-197884.0,1,1
2849,1742230,2018-06-21,C,25000.0,,,1070000.0,2.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4985.0,0.0,1,0
2851,1739405,2018-06-21,C,250000.0,,,100000.0,2.0,151039.0,1487.0,151039.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,-7578.0,-5437.0,1,1
2852,1741753,2018-06-22,C,50000.0,,,1070000.0,0.0,743574.0,873672.0,84396.0,176286.0,113853.0,198377.0,128628.0,373690.0,25000.0,25000.0,114963.0,-48531.0,1,1
2856,1743808,2018-06-22,C,50000.0,,,1000000.0,4.0,40000.0,30000.0,20000.0,10000.0,30000.0,0.0,5000.0,0.0,65000.0,75000.0,15000.0,10000.0,1,0
2862,1743058,2018-06-22,C,10000.7,,Lowered minimum target; added new equity raised; updated use of funds,106998.76,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16370.0,-1750.0,1,0
2864,1700273,2018-06-25,C,10012.41,,,106989.39,5.0,378.79,0.0,378.79,0.0,0.0,0.0,388.34,0.0,0.0,0.0,-19014.46,-5629.0,1,0
2872,1744455,2018-06-25,C,9999.36,,Included video transcript,106999.2,5.0,10230.12,38692.43,7266.5,35977.16,0.0,0.0,255.0,0.0,5878.33,3878.33,-63136.31000000001,-20742.82,1,0
2874,1740966,2018-06-25,C,50000.0,,The issuer is extending the campaign end date.,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2876,1739714,2018-06-26,C,10000.0,,,107000.0,1.0,6238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2878,1742397,2018-06-26,C,10000.0,,,1070000.0,5.0,2520.0,2520.0,2520.0,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2880,1740805,2018-06-26,C,10000.0,,,107000.0,2.0,6089.0,6000.0,6089.0,6000.0,0.0,0.0,3036.0,677.0,0.0,0.0,-32872.0,-18029.0,1,0
2882,1744554,2018-06-26,C,150000.0,,,1000000.0,1.0,28753.0,30963.0,2926.0,2809.0,0.0,0.0,4603.0,6113.0,0.0,0.0,-8529.0,-14872.0,1,0
2883,1738704,2018-06-26,C,50000.0,,This Amendment was filed to update Crowd Note (attached as Exhibit D) to clarify definition of outstanding principal and to add a transcript for a video webinar (attached as Exhibit G).,500000.0,5.0,206572.0,63161.0,21209.0,184.0,77400.0,0.0,393777.0,139193.0,0.0,0.0,-843673.0,-636157.0,1,1
2885,1653582,2018-06-27,C,25000.0,,,1070000.0,6.0,1022332.0,569443.0,694701.0,342154.0,0.0,0.0,719701.0,367154.0,0.0,0.0,-527831.0,-527831.0,1,1
