Funding_Success,OFFERINGAMOUNT,MAXIMUMOFFERINGAMOUNT,CURRENTEMPLOYEES,TOTALASSETMOSTRECENTFISCALYEAR,TOTALASSETPRIORFISCALYEAR,CASHEQUIMOSTRECENTFISCALYEAR,CASHEQUIPRIORFISCALYEAR,ACTRECEIVEDRECENTFISCALYEAR,ACTRECEIVEDPRIORFISCALYEAR,SHORTTERMDEBTMRECENTFISCALYEAR,SHORTTERMDEBTPRIORFISCALYEAR,LONGTERMDEBTRECENTFISCALYEAR,LONGTERMDEBTPRIORFISCALYEAR,NETINCOMEMOSTRECENTFISCALYEAR,NETINCOMEPRIORFISCALYEAR,Form_C_Number
1,25000.0,1070000.0,2,449369.0,542881.0,88378.0,151753.0,98097.0,78652.0,70163.0,374660.0,96705.0,405898.0,-203036.0,-432717.0,1
0,25000.0,100000.0,0,17571.0,17500.0,17571.0,17500.0,0.0,0.0,0.0,0.0,60300.0,17300.0,-42929.0,0.0,1
1,50000.0,107000.0,1,219095.79,231405.01,15775.48,35214.06,-11141.12,6393.88,419.16,4391.24,196095.26,162129.32,-24369.58,2950.4,1
0,75000.0,107000.0,2,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,25000.0,800000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,9999.0,106998.0,10,47558.56,16641.72,47558.56,16641.72,0.0,0.0,0.0,0.0,0.0,0.0,-71377.16,0.0,1
0,25000.0,100000.0,2,3608.0,74303.0,3608.0,74303.0,0.0,0.0,0.0,0.0,30292.0,0.0,-94130.0,-52219.0,1
0,10000.0,1070000.0,2,3237.32,3970.07,1828.3,3970.07,0.0,0.0,11109.65,9872.78,99674.91,30740.17,-73175.0,-334484.0,1
0,10000.0,535000.0,2,3237.32,3970.07,1828.3,3970.07,0.0,0.0,11109.65,9872.78,99674.91,30740.17,-73175.0,-334484.0,2
1,30000.0,50000.0,4,27530.0,15556.0,292.0,1145.0,0.0,0.0,34664.0,32368.0,0.0,0.0,-34777.0,1423.0,1
0,10000.0,107000.0,3,3455.0,0.0,666.0,0.0,0.0,0.0,645254.0,350264.0,0.0,0.0,-519736.0,-457234.0,1
1,10000.0,1070000.0,4,66061.0,0.0,36743.0,0.0,0.0,0.0,1950.0,0.0,101068.0,0.0,-43066.0,0.0,1
0,300000.0,1070000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,25000.0,1000000.0,3,93870.0,340478.0,38185.0,314269.0,46971.0,26209.0,286044.0,69871.0,27553.0,0.0,-490334.0,-327470.0,1
1,200000.0,700000.0,3,103950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,5,7021266.0,6813530.0,90000.0,20000.0,45000.0,15000.0,109137.0,199345.0,0.0,0.0,-483679.0,-309270.0,1
1,50000.0,107000.0,1,66913.24,116117.98,16335.97,60036.6,0.0,2200.0,240.0,815.0,150944.59,136636.92,-62937.41,-21333.94,1
0,9991.08,106992.6,4,198953.0,230859.89,1783.0,7617.25,0.0,23199.66,159391.0,213147.59,3024616.0,2771254.79,-230344.0,-133511.87,1
1,10001.63,106998.57,1,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59064.0,0.0,1
1,10000.32,106999.2,12,77304.0,197331.0,57059.0,186526.0,4000.0,0.0,0.0,0.0,1254639.0,965000.0,-395438.0,-766267.0,1
1,100000.0,1070000.0,1,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,9900.0,106920.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,50000.0,1000000.0,0,168415.0,124711.0,2749.0,2.0,12870.0,0.0,220375.0,107441.0,69630.0,56026.0,-64743.0,-135221.0,1
1,10000.0,1070000.0,2,10291.0,0.0,10291.0,0.0,0.0,0.0,9426.0,0.0,18844.0,0.0,-18079.0,0.0,1
1,100000.0,125000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,9999.15,948405.2,7,321563.0,0.0,200063.0,0.0,0.0,0.0,126653.0,0.0,0.0,0.0,-5090.0,0.0,2
0,10000.0,100000.0,1,11369.0,0.0,11369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23631.0,0.0,3
1,9999.9,106999.8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,500000.0,5,206572.0,63161.0,21209.0,184.0,77400.0,0.0,393777.0,139193.0,0.0,0.0,-843673.0,-636157.0,1
1,25000.0,107000.0,8,239251.46,190958.19,127950.46,107571.47,70267.2,40918.57,85101.86,30486.47,189812.81,135251.23,-270034.5,102763.29,1
0,10000.0,1070000.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,60000.0,500000.0,3,127220.0,21100.0,2688.0,0.0,30000.0,0.0,14208.0,5395.0,0.0,0.0,-209606.27,-82458.0,1
0,100000.0,200000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,107000.0,5,635088.67,342666.84,0.0,0.0,235000.0,0.0,114915.76,0.0,1359500.0,732800.0,-449193.93,-202154.64,1
1,10000.0,50000.0,3,16902.0,16402.0,16902.0,16402.0,0.0,0.0,6900.0,5000.0,0.0,0.0,-1402.0,39639.0,1
0,30000.0,999999.0,37,1732304.0,1195230.0,661131.0,307309.0,0.0,0.0,566511.0,195551.0,15636.0,0.0,-59522.0,402047.0,1
1,10000.0,1070000.0,4,0.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,29532.0,0.0,0.0,0.0,1
0,10000.0,107000.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,1070000.0,0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,10233.0,0.0,0.0,0.0,1
0,25000.0,1050000.0,1,192106.0,175938.0,57203.0,66611.0,32495.0,1738.0,341829.0,224711.0,572398.0,336053.0,-222910.0,-116412.0,1
1,9999.0,1069998.6,8,941107.0,1813552.0,863868.0,1791168.0,69739.0,14884.0,127242.0,176864.0,516894.0,526712.0,-813005.0,-1221578.0,1
1,10000.0,107000.0,5,65689.0,73647.0,14030.0,23024.0,0.0,0.0,119727.0,114786.0,0.0,0.0,-2925.0,19356.0,1
0,500000.0,650000.0,0,29750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19660.0,0.0,1
0,150000.0,1070000.0,4,145466.0,0.0,2179.0,0.0,50.0,0.0,60228.0,0.0,521463.0,0.0,-433098.0,0.0,1
1,100000.0,1070000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,9999.12,106998.88,2,783176.02,174056.1,15575.98,23248.14,0.0,0.0,14122.73,11479.29,170500.0,170500.0,-22077.58,-77282.05,1
0,10000.0,107000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,32000.0,107000.0,1,130000.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,2
1,10000.0,107000.0,3,134.0,92817.0,134.0,92817.0,0.0,0.0,0.0,0.0,0.0,0.0,-138683.0,-65183.0,1
1,10000.0,107000.0,5,255728.0,0.0,7803.0,0.0,500.0,0.0,55701.0,0.0,416667.0,0.0,-311567.0,0.0,1
1,10000.0,107000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,1070000.0,5,642320.0,378600.0,0.0,0.0,235000.0,0.0,114915.76,0.0,1359500.0,732800.0,-449193.93,-202154.64,1
1,10000.0,107000.0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,5,255728.0,0.0,7803.0,0.0,500.0,0.0,55701.0,0.0,416667.0,0.0,-311567.0,0.0,1
0,10000.0,100000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,100000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,25000.0,600000.0,6,226214.0,0.0,30565.0,0.0,0.0,0.0,5784.0,0.0,0.0,0.0,-22669.0,0.0,1
1,25000.0,1070000.0,6,131874.0,8194.0,125050.0,7119.0,6423.0,1075.0,200359.0,64174.0,1150000.0,650000.0,-525667.0,-211316.0,1
0,10000.0,107000.0,6,9659.23,-908.91,7388.23,-2555.91,0.0,0.0,0.0,0.0,0.0,0.0,-40431.86,0.0,1
1,250000.0,1070000.0,12,1296430.0,196141.0,3445.0,1670.0,0.0,0.0,3299466.0,3096239.0,0.0,129990.0,1027052.0,-587604.0,1
0,10000.0,107000.0,4,26369.0,0.0,26369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1211.0,0.0,1
0,100000.0,1070000.0,1,164834.0,176253.0,0.0,26021.0,0.0,0.0,307774.0,293024.0,0.0,0.0,-26169.0,-33841.0,1
1,10000.0,107000.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,25000.0,1070000.0,5,401581.0,344121.0,363596.0,158663.0,31089.0,178854.0,1660566.0,1496963.0,0.0,0.0,-106143.0,-161565.0,1
1,9500.0,10000.0,1,37665.0,4350.0,700.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,7423.0,12432.0,1
1,10000.0,1070000.0,3,156071.0,93493.0,5.0,1.0,0.0,0.0,73564.0,9482.0,0.0,0.0,-1504.0,-589.0,1
0,10000.0,1070000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,100000.0,1070000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,35000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,200000.0,1070000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,107000.0,19,6465.0,0.0,0.0,0.0,0.0,0.0,1555174.0,0.0,0.0,0.0,-6465.0,0.0,1
0,10000.0,107000.0,7,27500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,400000.0,1070000.0,5,10978.0,0.0,4311.0,0.0,0.0,0.0,0.0,0.0,50167.0,0.0,-52497.0,0.0,1
0,250000.0,1000000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10080.0,100800.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250000.0,0.0,1
1,25000.0,1070000.0,12,841783.0,1105295.0,557724.0,800767.0,4491.0,0.0,0.0,0.0,0.0,0.0,1637157.0,869574.0,1
1,10010.0,87945.0,3,313665.0,170032.0,60144.0,2172.0,0.0,0.0,0.0,0.0,87271.0,344285.0,-50591.0,-39774.0,1
1,9999.6,1069999.2,5,18216.0,0.0,18216.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,-31884.0,0.0,1
1,25000.0,1070000.0,9,125181.0,108597.0,4022.0,16192.0,72089.0,43335.0,29036.0,9084.0,7598.0,6066.0,21601.0,12167.0,1
1,50000.0,350000.0,1,21891.0,33963.0,8815.0,15474.0,1865.0,3901.0,12638.0,5627.0,26109.0,23753.0,-41993.0,-23893.0,1
1,9999.75,106999.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,6,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90500.0,0.0,1
0,10000.0,107000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16000.0,0.0,1
0,65000.0,100000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.0,-215.0,1
1,200000.0,500000.0,3,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3729.0,0.0,1
0,500000.0,1005000.0,2,711685.0,90451.0,114462.0,90451.0,0.0,0.0,29657.0,1729.0,0.0,0.0,-113916.0,-12335.0,1
0,9999.9,106999.95,1,880.0,0.0,300.0,0.0,0.0,0.0,14428.0,0.0,0.0,0.0,-54069.0,0.0,1
0,9996.0,106998.0,9,5.812936966E7,5.263455466E7,26867.05,20196.76,4765019.67,4277674.0,0.0,0.0,376595.33,376575.4,4852987.07,4852987.07,1
0,25000.0,1070000.0,1,1536674.0,691119.0,1404461.0,260743.0,0.0,0.0,645082.0,650223.0,1511406.0,0.0,-808801.0,-251849.0,1
1,125000.0,1000000.0,10,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,150080.0,1064000.0,4,217629.0,89830.0,178212.0,46771.0,8036.0,8036.0,79902.0,3816.0,104881.0,163577.0,110409.0,-22095.0,1
0,50000.0,1000000.0,10,17455.0,0.0,360.0,0.0,0.0,0.0,37158.0,0.0,0.0,0.0,-19703.0,0.0,1
0,200000.18,1070000.0,1,34290.0,119965.0,467.0,100370.0,900.0,0.0,12800.0,13648.0,0.0,0.0,-158827.0,-76127.0,1
1,10000.0,625000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,9999.6,999999.52,14,1506061.0,1140409.0,346900.0,179012.0,0.0,12275.0,0.0,455152.0,2658529.0,0.0,-3287809.0,-2260910.0,1
0,9999.84,106999.92,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,25000.0,1070000.0,3,368746.0,327811.0,59573.0,160593.0,77310.0,13326.0,165783.0,68253.0,0.0,0.0,-226595.0,-260036.0,1
0,50000.0,107000.0,3,43309.0,40590.0,174.0,-1155.0,4681.0,7304.0,4747.0,5527.0,31987.0,31286.0,18474.0,12315.0,1
1,25000.0,1000000.0,5,281860.0,375799.0,16060.0,210555.0,12861.0,0.0,431602.0,119459.0,1098384.0,932500.0,-598123.0,-352915.0,1
0,25000.0,107000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,25000.0,1070000.0,6,1132361.0,267185.0,1109138.0,261285.0,0.0,0.0,2709737.0,1115033.0,0.0,0.0,-732905.0,-340005.0,1
0,400000.0,600000.0,4,76584.0,0.0,39184.0,0.0,0.0,0.0,2641.0,0.0,0.0,0.0,-1057.0,0.0,1
0,100008.0,1069992.0,3,1860416.0,2039877.0,1090390.0,1414286.0,0.0,0.0,987571.0,742335.0,0.0,265000.0,-152243.0,367675.0,2
0,150000.0,1000000.0,1,25534.0,29159.0,805.0,447.0,0.0,0.0,8500.0,4000.0,0.0,0.0,-8125.0,-16715.0,1
0,500000.0,1070000.0,0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,1070000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,25000.0,1070000.0,2,93625.0,55185.0,3466.0,6456.0,77063.0,20729.0,176161.0,49303.0,145000.0,0.0,-233418.0,-31753.0,1
1,474000.0,895000.0,30,1581349.0,1663168.0,15124.0,36559.0,110512.0,83523.0,696209.0,589590.0,1261690.0,1162874.0,-411234.0,-232932.0,1
0,10000.0,1070000.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,75000.0,100000.0,28,144429.67,117923.4,-2051.53,-4749.25,77252.45,45364.15,207160.56,266587.78,38790.1,51000.96,98155.35,19835.39,1
1,10000.0,107000.0,3,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16611.0,0.0,1
0,10000.5,505074.0,4,42422.0,258396.0,39172.0,250696.0,0.0,5000.0,138499.0,160222.0,119444.0,102778.0,-640268.0,-330828.0,1
1,50000.0,1070000.0,9,240443.0,10689.0,240443.0,10689.0,0.0,0.0,31386.0,18500.0,1154240.0,189028.0,-748599.0,-197884.0,1
0,25000.0,1070000.0,2,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4985.0,0.0,1
1,250000.0,100000.0,2,151039.0,1487.0,151039.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,-7578.0,-5437.0,1
1,50000.0,1070000.0,0,743574.0,873672.0,84396.0,176286.0,113853.0,198377.0,128628.0,373690.0,25000.0,25000.0,114963.0,-48531.0,1
0,50000.0,1000000.0,4,40000.0,30000.0,20000.0,10000.0,30000.0,0.0,5000.0,0.0,65000.0,75000.0,15000.0,10000.0,1
0,10000.7,106998.76,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16370.0,-1750.0,1
0,10012.41,106989.39,5,378.79,0.0,378.79,0.0,0.0,0.0,388.34,0.0,0.0,0.0,-19014.46,-5629.0,1
0,9999.36,106999.2,5,10230.12,38692.43,7266.5,35977.16,0.0,0.0,255.0,0.0,5878.33,3878.33,-63136.31000000001,-20742.82,1
0,50000.0,100000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,1,6238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,1070000.0,5,2520.0,2520.0,2520.0,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,107000.0,2,6089.0,6000.0,6089.0,6000.0,0.0,0.0,3036.0,677.0,0.0,0.0,-32872.0,-18029.0,1
0,150000.0,1000000.0,1,28753.0,30963.0,2926.0,2809.0,0.0,0.0,4603.0,6113.0,0.0,0.0,-8529.0,-14872.0,1
1,50000.0,500000.0,5,206572.0,63161.0,21209.0,184.0,77400.0,0.0,393777.0,139193.0,0.0,0.0,-843673.0,-636157.0,1
1,25000.0,1070000.0,6,1022332.0,569443.0,694701.0,342154.0,0.0,0.0,719701.0,367154.0,0.0,0.0,-527831.0,-527831.0,1
1,10000.48,106999.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.48,106999.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,9999.0,249998.4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1,10000.8,902952.0,2,230378.0,0.0,65613.0,0.0,646.0,0.0,0.0,0.0,0.0,0.0,-60585.0,0.0,4
1,10000.0,107000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,20000.0,50000.0,0,12500.0,0.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,7,508690.65,128170.2,330805.6,7110.72,0.0,-826.61,0.0,0.0,1965331.0,390600.0,-1197760.27,-286473.25,1
1,9999.0,1069992.0,10,22470.0,0.0,19875.0,0.0,2595.0,0.0,0.0,0.0,0.0,0.0,-23085.0,0.0,1
1,10000.0,107000.0,3,136450.0,92361.0,24163.0,0.0,0.0,0.0,23385.0,23331.0,0.0,0.0,-42415.0,-90229.0,1
1,50000.0,107000.0,7,246210.38,222775.0,9474.26,7555.0,73252.74,51737.0,2685.82,30744.0,0.63,0.0,-7468.98,-64582.82,1
1,10000.0,107000.0,5,974.0,0.0,974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10202.0,0.0,1
0,10000.0,107000.0,5,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-750.0,0.0,1
1,162445.0,1070000.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,0.0,-1010.0,0.0,1
1,10000.0,107000.0,5,165095.4,0.0,595.96,0.0,20026.25,0.0,24240.74,2400.0,0.0,0.0,-2140.34,-800.0,1
0,10005.0,1069983.0,25,326927.0,349225.0,312112.0,295383.0,0.0,0.0,908202.0,592994.0,993174.0,1204329.0,-4548854.0,-624524.0,1
1,10000.0,107000.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,500000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,5,297644.0,37562.0,284872.0,23510.0,0.0,0.0,82663.0,118407.0,25000.0,0.0,-329170.0,-120923.0,1
1,50000.0,1070000.0,0,1912.0,1963.0,375.0,679.0,1537.0,1284.0,765.0,0.0,32274.0,6300.0,-27989.0,-16337.0,1
0,10000.0,107000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,25000.0,500000.0,2,63870.0,0.0,15280.0,0.0,0.0,0.0,8057.0,0.0,127819.0,0.0,-72106.0,0.0,1
0,25000.0,500000.0,3,219360.0,292108.0,73992.0,49282.0,0.0,0.0,193726.0,681661.0,0.0,0.0,298520.0,-494176.0,1
0,200000.0,1000000.0,2,638000.0,0.0,11084.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,1070000.0,3,136339.0,0.0,29723.0,0.0,85000.0,0.0,1106918.0,0.0,0.0,0.0,-1770579.0,0.0,1
0,100000.0,1000000.0,7,402889.0,380986.0,168927.0,65350.0,55285.0,32540.0,613214.0,717742.0,1123183.0,609279.0,-387473.0,-54705.0,1
1,100000.0,1070000.0,18,3323728.0,1908774.0,2347993.0,1094369.0,0.0,0.0,364111.0,370794.0,2780149.0,1481000.0,122488.0,-741201.0,1
0,10000.0,1070000.0,1,1231859.0,1514780.0,13927.0,597767.0,9061.0,256322.0,2845144.0,143151.0,0.0,2619418.0,-365496.0,-1247790.0,1
1,10000.0,107000.0,11,810893.17,787233.71,413809.71,454610.53,1354.09,28935.64,341311.77,373512.94,1488711.82,1542911.82,125773.71,125609.09,1
0,50001.0,1070000.0,1,248725.0,282412.0,269.0,-213.0,0.0,0.0,53447.0,29292.0,41750.0,338563.0,-114342.0,-159808.0,1
1,10001.6,1069997.3,4,2040.0,71399.0,2040.0,7989.0,0.0,0.0,131694.0,115477.0,420000.0,310000.0,-195516.0,-459800.0,1
0,50000.0,283000.0,2,245207.0,0.0,31235.0,0.0,0.0,0.0,12885.0,0.0,326994.0,0.0,-95117.0,0.0,1
0,25000.0,1070000.0,3,102604.0,0.0,66804.0,0.0,0.0,0.0,66782.0,0.0,250000.0,0.0,-214404.0,0.0,1
1,99999.6,349998.6,3,6052.0,15279.0,2090.0,9546.0,0.0,0.0,26930.0,50000.0,115344.0,0.0,-131501.0,-34721.0,1
1,10000.0,1070000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,25000.0,100000.0,2,3608.0,74303.0,3608.0,74303.0,0.0,0.0,0.0,0.0,30292.0,0.0,-94130.0,-52219.0,1
0,30000.0,100000.0,19,809267.0,820407.0,231.0,-30799.0,14318.0,22047.0,448894.0,357847.0,1265593.0,1346186.0,-593736.0,-783734.0,1
1,500000.0,900000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,100000.0,1,571.91,-931.51,571.91,-931.51,0.0,0.0,0.0,0.0,48747.5,41897.5,-5346.0,-43859.0,1
0,10000.0,1000000.0,12,529.98,529.98,529.98,529.98,0.0,0.0,0.0,0.0,0.0,0.0,-20.02,-20.02,2
0,500000.0,900000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0,350000.0,900000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0,25000.0,107000.0,2,107043.0,8493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27033.0,-163799.0,1
0,175000.0,300000.0,1,112346.0,32981.0,797.0,2397.0,0.0,0.0,2243.0,2802.0,0.0,0.0,-42020.0,-46085.0,1
0,25000.0,600000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0.0,0.0,0.0,-733.0,0.0,1
1,10000.0,1068000.0,4,600.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,1
1,9999.86,106999.88,1,7033.49,0.0,887.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,600000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0,10000.0,107000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,25000.0,550000.0,3,126465.0,0.0,125936.0,0.0,0.0,0.0,10953.0,0.0,0.0,0.0,-84537.0,0.0,1
0,10000.0,107000.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,1070000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,400000.0,600000.0,3,10975.0,0.0,3783.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,0.0,0.0,1
0,25000.0,750000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2927.0,0.0,0.0,0.0,-3477.0,0.0,1
1,10000.0,100000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,1070000.0,15,114513.0,0.0,91616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-737.0,0.0,1
1,25000.0,500000.0,0,14579.0,10972.0,14579.0,10972.0,0.0,0.0,14657.0,6573.0,0.0,0.0,-4477.0,1477.0,1
0,10000.0,107000.0,4,557.32,-474.1,339.7800000000001,-712.83,217.54,238.73,0.0,1951.0,0.0,0.0,9188.46,10380.75,1
0,10000.0,107000.0,3,7463.6,0.0,7463.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13949.65,0.0,1
0,52500.0,1065000.0,3,56055.0,18905.0,42355.0,18905.0,0.0,0.0,2410.0,968.0,0.0,0.0,51047.0,86489.0,1
0,10000.0,1000000.0,10,12474.28,0.0,505.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,4,27502.0,8023.0,27502.0,8023.0,0.0,0.0,0.0,319.0,8022.48,8023.0,-38520.48,-48319.0,1
0,25000.0,800000.0,1,67180.0,63086.0,22489.0,4618.0,6673.0,4580.0,114292.0,109986.0,375000.0,175000.0,-200212.0,-190043.0,1
0,25000.0,1070000.0,1,120951.0,23293.0,31585.0,23293.0,500.0,0.0,99917.0,767.0,224917.0,50767.0,-78778.0,-27474.0,1
1,50000.0,1070000.0,11,1501632.0,366542.0,773992.0,197762.0,0.0,0.0,203129.0,51360.0,2725300.0,570000.0,-1175006.0,-255218.0,1
0,50300.0,1066360.0,25,867468.0,555052.0,102106.0,37876.0,0.0,56463.0,252342.0,217107.0,328267.0,98829.0,103864.0,123767.0,1
